iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2020-04-08,10384,53,71,200,8,5,202.397,1.033,1.384,3.898,0.156,0.097,0.57,80,1.559,,,,,,,484651,8699,9.446,0.17,9208,0.179,0.0077,129.7,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-09,10423,39,63.857,204,4,5,203.157,0.76,1.245,3.976,0.078,0.097,0.44,80,1.559,,,,,,,493359,8708,9.616,0.17,8995,0.175,0.0071,140.9,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-10,10450,27,55.429,208,4,4.857,203.683,0.526,1.08,4.054,0.078,0.095,0.36,71,1.384,,,,,,,501699,8340,9.779,0.163,8540,0.166,0.0065,154.1,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-11,10480,30,46.286,211,3,4.857,204.268,0.585,0.902,4.113,0.058,0.095,0.36,67,1.306,,,,,,,509127,7428,9.924,0.145,7921,0.154,0.0058,171.1,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-12,10512,32,39.286,214,3,4.429,204.892,0.624,0.766,4.171,0.058,0.086,0.48,67,1.306,,,,,,,513270,4143,10.004,0.081,7627,0.149,0.0052,194.1,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-811.6,-0.88,1.78,-15.81906421
KOR,Asia,South Korea,2020-04-13,10537,25,36.143,217,3,4.429,205.379,0.487,0.704,4.23,0.058,0.086,0.56,66,1.286,,,,,,,517391,4121,10.085,0.08,7420,0.145,0.0049,205.3,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-14,10564,27,33.286,222,5,4.286,205.905,0.526,0.649,4.327,0.097,0.084,0.57,66,1.286,,,,,,,526086,8695,10.254,0.169,7162,0.14,0.0046,215.2,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-15,10591,27,29.571,225,3,3.571,206.431,0.526,0.576,4.386,0.058,0.07,0.52,65,1.267,,,,,,,533200,7114,10.393,0.139,6936,0.135,0.0043,234.6,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-16,10613,22,27.143,229,4,3.571,206.86,0.429,0.529,4.463,0.078,0.07,0.43,61,1.189,,,,,,,537423,4223,10.475,0.082,6295,0.123,0.0043,231.9,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-17,10635,22,26.429,230,1,3.143,207.289,0.429,0.515,4.483,0.019,0.061,0.39,61,1.189,,,,,,,545111,7688,10.625,0.15,6202,0.121,0.0043,234.7,people tested,,,,,,,,,,,,,,82.41,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-18,10653,18,24.714,232,2,3,207.64,0.351,0.482,4.522,0.039,0.058,0.33,61,1.189,,,,,,,553482,8371,10.788,0.163,6336,0.123,0.0039,256.4,people tested,,,,,,,,,,,,,,73.15,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-19,10661,8,21.286,234,2,2.857,207.796,0.156,0.415,4.561,0.039,0.056,0.36,57,1.111,,,,,,,557757,4275,10.871,0.083,6355,0.124,0.0033,298.6,people tested,,,,,,,,,,,,,,73.15,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-907.6,-0.92,-1.64,-17.69022015
KOR,Asia,South Korea,2020-04-20,10674,13,19.571,236,2,2.714,208.049,0.253,0.381,4.6,0.039,0.053,0.45,56,1.092,,,,,,,561683,3926,10.948,0.077,6327,0.123,0.0031,323.3,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-21,10683,9,17,237,1,2.143,208.225,0.175,0.331,4.619,0.019,0.042,0.44,56,1.092,,,,,,,569662,7979,11.103,0.156,6225,0.121,0.0027,366.2,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-22,10694,11,14.714,238,1,1.857,208.439,0.214,0.287,4.639,0.019,0.036,0.44,52,1.014,,,,,,,576607,6945,11.239,0.135,6201,0.121,0.0024,421.4,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-23,10708,14,13.571,240,2,1.571,208.712,0.273,0.265,4.678,0.039,0.031,0.43,49,0.955,,,,,,,582619,6012,11.356,0.117,6457,0.126,0.0021,475.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-24,10718,10,11.857,240,0,1.429,208.907,0.195,0.231,4.678,0,0.028,0.41,42,0.819,,,,,,,588168,5549,11.464,0.108,6151,0.12,0.0019,518.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-25,10728,10,10.714,242,2,1.429,209.102,0.195,0.209,4.717,0.039,0.028,0.41,46,0.897,,,,,,,593809,5641,11.574,0.11,5761,0.112,0.0019,537.7,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-26,10738,10,11,243,1,1.286,209.297,0.195,0.214,4.736,0.019,0.025,0.55,42,0.819,,,,,,,596933,3124,11.635,0.061,5597,0.109,0.002,508.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1018.8,-0.98,-1.95,-19.85764246
KOR,Asia,South Korea,2020-04-27,10752,14,11.143,244,1,1.143,209.569,0.273,0.217,4.756,0.019,0.022,0.67,42,0.819,,,,,,,600308,3375,11.701,0.066,5518,0.108,0.002,495.2,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-28,10761,9,11.143,246,2,1.286,209.745,0.175,0.217,4.795,0.039,0.025,0.58,38,0.741,,,,,,,607162,6854,11.834,0.134,5357,0.104,0.0021,480.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-29,10765,4,10.143,247,1,1.286,209.823,0.078,0.198,4.814,0.019,0.025,0.47,37,0.721,,,,,,,612845,5683,11.945,0.111,5177,0.101,0.002,510.4,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-04-30,10774,9,9.429,248,1,1.143,209.998,0.175,0.184,4.834,0.019,0.022,0.49,36,0.702,,,,,,,618529,5684,12.056,0.111,5130,0.1,0.0018,544.1,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-01,10780,6,8.857,250,2,1.429,210.115,0.117,0.173,4.873,0.039,0.028,0.52,33,0.643,,,,,,,621717,3188,12.118,0.062,4793,0.093,0.0018,541.2,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-02,10793,13,9.286,250,0,1.143,210.369,0.253,0.181,4.873,0,0.022,0.62,29,0.565,,,,,,,626210,4493,12.206,0.088,4629,0.09,0.002,498.5,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-03,10801,8,9,252,2,1.286,210.525,0.156,0.175,4.912,0.039,0.025,0.62,29,0.565,,,,,,,629621,3411,12.272,0.066,4670,0.091,0.0019,518.9,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-826.2,-0.75,3.33,-16.10363584
KOR,Asia,South Korea,2020-05-04,10804,3,7.429,254,2,1.429,210.583,0.058,0.145,4.951,0.039,0.028,0.56,27,0.526,,,,,,,632569,2948,12.33,0.057,4609,0.09,0.0016,620.4,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-05,10806,2,6.429,255,1,1.286,210.622,0.039,0.125,4.97,0.019,0.025,0.56,27,0.526,,,,,,,638885,6316,12.453,0.123,4532,0.088,0.0014,704.9,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-06,10810,4,6.429,256,1,1.286,210.7,0.078,0.125,4.99,0.019,0.025,0.8,27,0.526,,,,,,,641743,2858,12.508,0.056,4128,0.08,0.0016,642.1,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-07,10822,12,6.857,256,0,1.143,210.934,0.234,0.134,4.99,0,0.022,1.3,25,0.487,,,,,,,648036,6293,12.631,0.123,4215,0.082,0.0016,614.7,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-08,10840,18,8.571,256,0,0.857,211.285,0.351,0.167,4.99,0,0.017,1.84,24,0.468,,,,,,,653511,5475,12.738,0.107,4542,0.089,0.0019,529.9,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-09,10874,34,11.571,256,0,0.857,211.947,0.663,0.226,4.99,0,0.017,2.3,23,0.448,,,,,,,658678,5167,12.838,0.101,4638,0.09,0.0025,400.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-10,10909,35,15.429,256,0,0.571,212.63,0.682,0.301,4.99,0,0.011,2.25,23,0.448,,,,,,,662534,3856,12.914,0.075,4702,0.092,0.0033,304.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-974.2,-0.84,-2.61,-18.98833459
KOR,Asia,South Korea,2020-05-11,10936,27,18.857,258,2,0.571,213.156,0.526,0.368,5.029,0.039,0.011,1.91,23,0.448,,,,,,,667140,4606,13.003,0.09,4939,0.096,0.0038,261.9,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-12,10962,26,22.286,259,1,0.571,213.663,0.507,0.434,5.048,0.019,0.011,1.6,22,0.429,,,,,,,679538,12398,13.245,0.242,5808,0.113,0.0038,260.6,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-13,10991,29,25.857,260,1,0.571,214.228,0.565,0.504,5.068,0.019,0.011,1.42,20,0.39,,,,,,,694568,15030,13.538,0.293,7546,0.147,0.0034,291.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-14,11018,27,28,260,0,0.571,214.754,0.526,0.546,5.068,0,0.011,1.18,22,0.429,,,,,,,710132,15564,13.841,0.303,8871,0.173,0.0032,316.8,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-15,11037,19,28.143,262,2,0.857,215.124,0.37,0.549,5.107,0.039,0.017,0.94,22,0.429,,,,,,,725395,15263,14.139,0.297,10269,0.2,0.0027,364.9,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-16,11050,13,25.143,262,0,0.857,215.378,0.253,0.49,5.107,0,0.017,0.78,18,0.351,,,,,,,739293,13898,14.41,0.271,11516,0.224,0.0022,458,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-17,11065,15,22.286,263,1,1,215.67,0.292,0.434,5.126,0.019,0.019,0.88,18,0.351,,,,,,,746301,7008,14.546,0.137,11967,0.233,0.0019,537,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1234.2,-1.02,-4.56,-24.05604861
KOR,Asia,South Korea,2020-05-18,11078,13,20.286,263,0,0.714,215.924,0.253,0.395,5.126,0,0.014,1.01,16,0.312,,,,,,,751859,5558,14.655,0.108,12103,0.236,0.0017,596.6,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-19,11110,32,21.143,263,0,0.571,216.547,0.624,0.412,5.126,0,0.011,1.16,15,0.292,,,,,,,764222,12363,14.896,0.241,12098,0.236,0.0017,572.2,people tested,,,,,,,,,,,,,,43.52,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-20,11122,12,18.714,264,1,0.571,216.781,0.234,0.365,5.146,0.019,0.011,0.93,15,0.292,,,,,,,775081,10859,15.107,0.212,11502,0.224,0.0016,614.6,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-21,11142,20,17.714,264,0,0.571,217.171,0.39,0.345,5.146,0,0.011,1,16,0.312,,,,,,,787332,12251,15.346,0.239,11029,0.215,0.0016,622.6,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-22,11165,23,18.286,266,2,0.571,217.619,0.448,0.356,5.185,0.039,0.011,1.08,16,0.312,,,,,,,801066,13734,15.614,0.268,10810,0.211,0.0017,591.2,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-23,11190,25,20,266,0,0.571,218.107,0.487,0.39,5.185,0,0.011,1.13,14,0.273,,,,,,,813068,12002,15.848,0.234,10539,0.205,0.0019,527,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-24,11206,16,20.143,267,1,0.571,218.418,0.312,0.393,5.204,0.019,0.011,1.19,13,0.253,,,,,,,818937,5869,15.962,0.114,10377,0.202,0.0019,515.2,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1330.8,-1.05,-1.73,-25.93889927
KOR,Asia,South Korea,2020-05-25,11225,19,21,269,2,0.857,218.789,0.37,0.409,5.243,0.039,0.017,1.46,13,0.253,,,,,,,825085,6148,16.082,0.12,10461,0.204,0.002,498.1,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-26,11265,40,22.143,269,0,0.857,219.568,0.78,0.432,5.243,0,0.017,1.89,12,0.234,,,,,,,838123,13038,16.336,0.254,10557,0.206,0.0021,476.8,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-27,11344,79,31.714,269,0,0.714,221.108,1.54,0.618,5.243,0,0.014,2.26,12,0.234,,,,,,,851524,13401,16.597,0.261,10920,0.213,0.0029,344.3,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-28,11402,58,37.143,269,0,0.714,222.239,1.13,0.724,5.243,0,0.014,1.82,11,0.214,,,,,,,867314,15790,16.905,0.308,11426,0.223,0.0033,307.6,people tested,,,,,,,,,,,,,,39.81,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-29,11441,39,39.429,269,0,0.429,222.999,0.76,0.769,5.243,0,0.008,1.34,10,0.195,,,,,,,883768,16454,17.226,0.321,11815,0.23,0.0033,299.7,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-30,11468,27,39.714,270,1,0.571,223.525,0.526,0.774,5.263,0.019,0.011,1.1,10,0.195,,,,,,,901549,17781,17.572,0.347,12640,0.246,0.0031,318.3,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-05-31,11503,35,42.429,271,1,0.571,224.207,0.682,0.827,5.282,0.019,0.011,1.17,11,0.214,,,,,,,909470,7921,17.727,0.154,12933,0.252,0.0033,304.8,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1577,-1.19,-4.37,-30.73763462
KOR,Asia,South Korea,2020-06-01,11541,38,45.143,272,1,0.429,224.948,0.741,0.88,5.302,0.019,0.008,1.24,12,0.234,,,,,,,920039,10569,17.933,0.206,13565,0.264,0.0033,300.5,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-02,11590,49,46.429,273,1,0.571,225.903,0.955,0.905,5.321,0.019,0.011,1.22,11,0.214,,,,,,,938499,18460,18.292,0.36,14339,0.279,0.0032,308.8,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-03,11629,39,40.714,273,0,0.571,226.663,0.76,0.794,5.321,0,0.011,1.11,8,0.156,,,,,,,955500,17001,18.624,0.331,14854,0.29,0.0027,364.8,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-04,11668,39,38,273,0,0.571,227.423,0.76,0.741,5.321,0,0.011,1.12,9,0.175,,,,,,,972506,17006,18.955,0.331,15027,0.293,0.0025,395.4,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-05,11719,51,39.714,273,0,0.571,228.417,0.994,0.774,5.321,0,0.011,1.19,11,0.214,,,,,,,989608,17102,19.289,0.333,15120,0.295,0.0026,380.7,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-06,11776,57,44,273,0,0.429,229.528,1.111,0.858,5.321,0,0.008,1.23,14,0.273,,,,,,,1003953,14345,19.568,0.28,14629,0.285,0.003,332.5,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-07,11814,38,44.429,273,0,0.286,230.269,0.741,0.866,5.321,0,0.006,1.16,14,0.273,,,,,,,1011417,7464,19.714,0.145,14564,0.284,0.0031,327.8,people tested,,,,,,,,,,,,,,55.09,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1451.8,-1.05,2.27,-28.29733541
KOR,Asia,South Korea,2020-06-08,11852,38,44.429,274,1,0.286,231.01,0.741,0.866,5.341,0.019,0.006,1.13,14,0.273,,,,,,,1016862,5445,19.82,0.106,13832,0.27,0.0032,311.3,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-09,11902,50,44.571,276,2,0.429,231.984,0.975,0.869,5.38,0.039,0.008,1.12,18,0.351,,,,,,,1034645,17783,20.166,0.347,13735,0.268,0.0032,308.2,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-10,11947,45,45.429,276,0,0.429,232.861,0.877,0.885,5.38,0,0.008,1.08,20,0.39,,,,,,,1050620,15975,20.478,0.311,13589,0.265,0.0033,299.1,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-11,12003,56,47.857,277,1,0.571,233.953,1.092,0.933,5.399,0.019,0.011,1.1,20,0.39,,,,,,,1065536,14916,20.769,0.291,13290,0.259,0.0036,277.7,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-12,12051,48,47.429,277,0,0.571,234.889,0.936,0.924,5.399,0,0.011,0.98,18,0.351,,,,,,,1080135,14599,21.053,0.285,12932,0.252,0.0037,272.7,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-13,12085,34,44.143,277,0,0.571,235.551,0.663,0.86,5.399,0,0.011,0.9,22,0.429,,,,,,,1093352,13217,21.311,0.258,12771,0.249,0.0035,289.3,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
KOR,Asia,South Korea,2020-06-14,12121,36,43.857,277,0,0.571,236.253,0.702,0.855,5.399,0,0.011,0.98,22,0.429,,,,,,,1098976,5624,21.42,0.11,12508,0.244,0.0035,285.2,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,-1361.6,-0.95,1.66,-26.53922847
KOR,Asia,South Korea,2020-06-15,12155,34,43.286,278,1,0.571,236.916,0.663,0.844,5.419,0.019,0.011,1,20,0.39,,,,,,,1104367,5391,21.525,0.105,12501,0.244,0.0035,288.8,people tested,,,,,,,,,,,,,,53.24,51305184,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,,,
